TRT,REP,ENV,DTH,GFD,PHT,TNS,TGW,KA,KW,KL,KC,KLW,KPS,GWS
182,3,GH22,38,49,69,14.5,56.93693694,19.55549044,3.891231154,6.727296418,1.281491559,1.734825883,27.75,1.58
182,1,FL22,33,23,,,,,,,,,,
182,2,FL22,31,,,,,,,,,,,
182,1,GH23,34,38,66,14.75,50.26315789,18.73286715,3.747176849,6.78897268,1.326217674,1.821818117,28.5,1.4325
182,2,GH23,34,39,78,13.25,51.88679245,19.5583232,3.695136139,7.10953261,1.34925195,1.93280358,39.75,2.0625
182,1,FL23,33,38,67,13.5,38.09352518,16.00340007,3.358255752,6.35,1.411210039,1.983986872,34.75,1.32375
182,2,FL23,33,36,66.33333333,11.375,38.75457875,15.8944482,3.363202116,6.404982994,1.380808306,1.942729226,34.125,1.3225
183,1,GH22,40,39,66,16.75,50.55944056,18.86293741,3.685910952,6.943476333,1.340650025,1.894564132,35.75,1.8075
183,2,GH22,42,35,72,17,44.51851852,17.51234581,3.616557434,6.659074136,1.335051257,1.859693831,33.75,1.5025
183,3,GH22,46,42,74,17,56.46616541,20.82922862,3.81702853,7.398745525,1.353043721,1.946584869,33.25,1.8775
183,1,FL22,35,23,,,,,,,,,,
183,2,FL22,37,25,,,,,,,,,,
183,1,GH23,39,34,80,16.75,46.03773585,17.44284595,3.602622796,6.580303751,1.316386693,1.835303016,39.75,1.83
183,2,GH23,38,35,90,14.5,41.8556701,16.27294745,3.438931086,6.363968368,1.339499038,1.886983229,24.25,1.015
183,1,FL23,38,35,79,14.875,24.73347548,14.46726111,2.882225824,6.676560694,1.5957912,2.360987573,58.625,1.45
183,2,FL23,38,37,70,14.75,29.71502591,13.6713164,2.972424544,6.550873401,1.525824331,2.296860502,48.25,1.43375
184,1,GH22,43,42,78,18.75,44.04907975,17.43957052,3.595443936,6.586887594,1.33154727,1.846575776,40.75,1.795
184,2,GH22,44,44,80,20.75,48.08383234,18.12234412,3.65479042,6.733418049,1.326016522,1.853205193,41.75,2.0075
184,3,GH22,49,44,89,18.5,50.37313433,18.90301785,3.732138022,6.857587534,1.32489709,1.849452907,33.5,1.6875
184,1,FL22,42,25,,,,,,,,,,
184,2,FL22,39,,,,,,,,,,,
184,1,GH23,43,31,83,17.5,44.73372781,18.041502,3.497026146,7.107364025,1.403838156,2.045337205,42.25,1.89
184,2,GH23,41,32,85,16.75,46.875,18.43534208,3.65995149,6.793820025,1.33293901,1.87061386,44,2.0625
184,1,FL23,38,33,98.66666667,16.375,40.83557951,17.04791263,3.45800872,6.55,1.366099378,1.919658707,46.375,1.89375
184,2,FL23,40,38,88.66666667,16.5,41.11386139,16.66463423,3.495398583,6.565017888,1.355977497,1.902607692,50.5,2.07625
185,1,GH22,46,41,85,20,49.41176471,17.82093236,3.715167958,6.43097631,1.28578695,1.740391363,51,2.52
185,2,GH22,45,32,102,20.5,43.99061033,16.30647175,3.713158656,5.950529715,1.252040645,1.610377582,53.25,2.3425
185,3,GH22,52,37,92,21.5,54.06666667,19.68552317,3.882064265,6.842570551,1.296604889,1.771684953,37.5,2.0275
185,1,FL22,43,23,,,,,,,,,,
185,2,FL22,42,29,,,,,,,,,,
185,1,GH23,48,23,72,13.25,38.36206897,15.37005104,3.274833993,6.461395434,1.38641019,1.984489339,29,1.1125
185,2,GH23,47,27,66,13.25,44.85714286,16.99112928,3.486688578,6.749779746,1.378733416,1.944792715,35,1.57
185,1,FL23,41,36,97.66666667,15.14285714,38.32807571,15.90941167,3.327458426,6.431423791,1.379949697,1.970342527,45.28571429,1.735714286
185,2,FL23,43,36,98.66666667,15.75,37.34972678,16.10043636,3.308586074,6.489483591,1.396804073,2.028833302,45.75,1.70875
186,1,GH22,45,38,69,17,37.5739645,14.58393913,3.342612329,5.882170406,1.30125287,1.771215982,42.25,1.5875
186,2,GH22,43,39,70,17.5,39.76744186,15.27217423,3.489399815,5.975366026,1.283096104,1.723392706,43,1.71
186,3,GH22,43,45,77,17.5,44.09090909,16.53347105,3.579646677,6.200935006,1.277480528,1.739915113,38.5,1.6975
186,1,FL22,39,22,,,,,,,,,,
186,2,FL22,38,23,,,,,,,,,,
186,1,GH23,44,29,94,18,43.66666667,17.79853824,3.602259044,6.671271219,1.33972823,1.870310682,45,1.965
186,2,GH23,47,36,91,18.25,42.27777778,17.42123289,3.597927244,6.460912782,1.317525805,1.811389599,45,1.9025
186,1,FL23,41,38,75.66666667,15,25.87606838,13.69000146,3.010337209,6.10,1.431008294,2.034433825,58.5,1.51375
186,2,FL23,41,38,74,14.5,28.32310838,13.30323185,3.062653211,6.050342871,1.424991369,2.028702181,61.125,1.73125
187,1,GH22,45,40,82,20.5,43.88888889,16.08426623,3.57887982,6.008674307,1.279944921,1.693463468,45,1.975
187,2,GH22,48,38,83,20.5,40.05847953,14.7959187,3.514711828,5.690457886,1.255607726,1.634892261,42.75,1.7125
187,3,GH22,50,40,89,19.75,45.98591549,16.79488811,3.649801367,6.140275417,1.271920733,1.698593575,35.5,1.6325
187,1,FL22,45,32,,,,,,,,,,
187,2,FL22,45,32,,,,,,,,,,
187,1,GH23,45,23,78,17,47.98165138,18.56181483,3.556256055,7.003119952,1.358233303,1.975378804,27.25,1.3075
187,2,GH23,41,33,75,15.25,42.87128713,17.4068798,3.443793633,6.818841806,1.442197683,2.085515643,25.25,1.0825
187,1,FL23,46,36,86.33333333,17.375,33.02663438,11.90484744,3.184410582,5.91,1.372416807,1.945914299,51.625,1.705
187,2,FL23,44,38,85.33333333,17.5,22.88461538,14.44940158,2.749779685,6.140149606,1.504913627,2.1940409,39,0.8925
188,1,GH22,40,39,57,15.75,37.54716981,15.09639642,3.375423227,6.115586098,1.322709018,1.824853422,39.75,1.4925
188,2,GH22,37,50,56,16.25,42.98387097,16.11147769,3.622694967,6.089863208,1.274133665,1.688671941,31,1.3325
188,3,GH22,39,49,68,16,42.26666667,16.38608201,3.52129352,6.381563679,1.311935651,1.820502778,37.5,1.585
188,1,FL22,36,25,,,,,,,,,,
188,2,FL22,35,21,,,,,,,,,,
188,1,GH23,35,41,100,19.75,47.00460829,17.43697742,3.650216274,6.344317954,1.288737617,1.744037404,54.25,2.55
188,2,GH23,35,39,104,18.25,42.27777778,17.04531872,3.537653462,6.44747115,1.326988251,1.834199952,45,1.9025
188,1,FL23,35,32,68,13.125,31.81556196,15.00128637,3.22034151,6.23,1.377098066,1.950244484,49.57142857,1.577142857
188,2,FL23,34,34,64.33333333,14.14285714,33.64902507,14.63620018,3.269956567,6.246018983,1.375486306,1.945118744,44.875,1.51
189,1,GH22,44,37,73,18.5,41.84615385,15.89205267,3.468402533,6.118971361,1.291499931,1.77151853,48.75,2.04
189,2,GH22,44,41,65,19,34.45595855,13.86292801,3.21690657,5.937598581,1.332568671,1.863630299,48.25,1.6625
189,3,GH22,47,45,69,17.5,41.50259067,16.16648232,3.393745801,6.391055794,1.328406121,1.892406089,48.25,2.0025
189,1,FL22,39,28,,,,,,,,,,
189,2,FL22,41,26,,,,,,,,,,
189,1,GH23,42,30,85,19.25,45.85858586,17.28008826,3.634643726,6.467637782,1.313803057,1.793301087,49.5,2.27
189,2,GH23,44,35,85,16.75,43.77659574,17.25624551,3.559961565,6.641808074,1.371458837,1.900703755,47,2.0575
189,1,FL23,41,38,75.66666667,17.125,21.22302158,12.74964886,2.733633292,6.18,1.570457787,2.349834001,69.5,1.475
189,2,FL23,41,38,78,16.5,23.32225914,12.54384855,2.805357152,6.251527069,1.532543702,2.261258889,75.25,1.755
190,1,GH22,34,43,67,14.25,42.02702703,16.02953977,3.536152354,6.126720949,1.282452156,1.74023989,37,1.555
190,2,GH22,41,36,78,15.75,42.95454545,16.71107199,3.570909664,6.310172497,1.295987912,1.77846874,33,1.4175
190,3,GH22,38,51,89,15,46.71532847,17.67285527,3.662518277,6.551208624,1.300007392,1.797414367,34.25,1.6
190,1,FL22,35,22,,,,,,,,,,
190,2,FL22,34,22,,,,,,,,,,
190,1,GH23,34,41,77,17.5,34.29347826,13.94590487,3.248724103,5.803956275,1.30449628,1.798325829,46,1.5775
190,2,GH23,35,40,77,16.5,35.25925926,14.09414107,3.233509333,5.860010993,1.349297937,1.862923351,33.75,1.19
190,1,FL23,34,34,80,13.25,34.98349835,14.84979467,3.287752174,6.22,1.382304773,1.94745914,37.875,1.325
190,2,FL23,34,32,81.33333333,12.75,34.28947368,15.09402673,3.248148246,6.300140391,1.383215391,1.953771514,47.5,1.62875
191,1,GH22,34,41,58,13.5,42.36220472,15.82186574,3.444250416,6.332625657,1.332375296,1.851094046,31.75,1.345
191,2,GH22,37,42,54,15.25,44.85294118,16.46814551,3.615919845,6.324283692,1.305102321,1.756501329,34,1.525
191,3,GH22,38,49,66,14.5,50.28776978,18.20336464,3.688612013,6.826051608,1.344922112,1.85613301,34.75,1.7475
191,1,FL22,34,,,,,,,,,,,
191,2,FL22,35,,,,,,,,,,,
191,1,GH23,35,36,75,17,44.45255474,18.31378117,3.630266146,6.765379697,1.382257081,1.922161785,34.25,1.5225
191,2,GH23,33,37,105,19,30.0591716,14.80221173,3.205500601,6.32438012,1.393602429,1.994043403,42.25,1.27
191,1,FL23,34,34,66.66666667,14.25,31.46907216,14.75903376,3.196788289,6.34,1.432564751,1.989296409,48.5,1.52625
191,2,FL23,33,33,58.66666667,12.85714286,31.58208955,14.48645903,3.217519866,6.247700423,1.401069295,1.990761097,41.875,1.3225
192,1,GH22,43,43,72,15.5,45.64814815,17.5397929,3.547415769,6.718450903,1.348518115,1.903773192,27,1.2325
192,2,GH22,38,36,63,17,50,18.70930588,3.733805229,6.846169843,1.322130103,1.840401486,25.25,1.2625
192,3,GH22,40,50,79,15.75,53.13333333,19.65161586,3.763445877,7.087553765,1.340008566,1.88865184,37.5,1.9925
192,1,FL22,33,26,,,,,,,,,,
192,2,FL22,34,23,,,,,,,,,,
192,1,GH23,38,38,97,19,37.33695652,15.08406726,3.359729926,6.071934141,1.32263174,1.823716513,46,1.7175
192,2,GH23,40,39,90,16.75,41.05263158,15.31805423,3.439066003,5.912491431,1.283206182,1.731138446,38,1.56
192,1,FL23,34,34,71.33333333,14.625,32.28110599,14.35230307,3.130174195,6.41,1.437323604,2.103815965,54.25,1.75125
192,2,FL23,34,33,69.33333333,13.75,30.69230769,15.07787971,3.04253669,6.535888572,1.476490415,2.171010497,48.75,1.49625
193,1,GH22,44,43,78,18,49.66850829,18.2944606,3.811002721,6.520148835,1.28830349,1.722751875,45.25,2.2475
193,2,GH22,,,,,,,,,,,,
193,3,GH22,47,52,88,19.25,47.5,18.0423743,3.694198266,6.64060663,1.31042487,1.813072135,29,1.3775
193,1,FL22,39,26,,,,,,,,,,
193,2,FL22,39,24,,,,,,,,,,
193,1,GH23,41,38,81,19,35.67708333,13.94782277,3.447813395,5.538187986,1.255081945,1.612643868,48,1.7125
193,2,GH23,41,33,75,14.75,38.14569536,15.58979794,3.545482709,5.962880869,1.272889676,1.693027793,37.75,1.44
193,1,FL23,41,37,86,17.125,37.6097561,14.72650286,3.318242443,6.30,1.413528637,2.076415999,51.25,1.9275
193,2,FL23,41,35,96,18,31.94508009,16.65203368,3.200098627,6.765367153,1.412621993,2.007595707,54.625,1.745
194,1,GH22,42,43,84,17.75,49.74226804,17.67440172,3.743623876,6.356141182,1.271744402,1.704013823,48.5,2.4125
194,2,GH22,42,33,73,18.25,45.0617284,16.20987627,3.675387423,5.979044688,1.250366552,1.631000389,40.5,1.825
194,3,GH22,47,45,81,18.5,57.88571429,20.45357855,3.953196264,6.939335621,1.288809378,1.765799904,43.75,2.5325
194,1,FL22,39,26,,,,,,,,,,
194,2,FL22,38,23,,,,,,,,,,
194,1,GH23,41,30,62,15.75,38.61111111,15.3486697,3.404183068,6.207277025,1.332080143,1.832359966,45,1.7375
194,2,GH23,48,30,68,15,37.91666667,15.35345946,3.29943073,6.38967771,1.358325191,1.946020886,36,1.365
194,1,FL23,41,37,86.33333333,15.125,34.81203008,14.55833275,3.252444871,6.24,1.389458473,1.981502797,49.875,1.73625
194,2,FL23,41,35,87,15.25,32.38764045,15.31123152,3.149666157,6.288467355,1.386243821,1.997984691,44.5,1.44125
195,1,GH22,42,42,67,18,34.58823529,13.51619423,3.390514746,5.464501276,1.2543385,1.619416127,42.5,1.47
195,2,GH22,47,39,77,20.5,36.54135338,14.37695805,3.47756079,5.67542988,1.25450036,1.638934193,33.25,1.215
195,3,GH22,49,41,78,20,38.89830508,15.03959553,3.554815552,5.741139024,1.245104689,1.621705042,29.5,1.1475
195,1,FL22,39,27,,,,,,,,,,
195,2,FL22,38,25,,,,,,,,,,
195,1,GH23,40,32,77,21,36.12244898,14.30101131,3.350526222,5.756098877,1.344557362,1.779425296,61.25,2.2125
195,2,GH23,40,27,74,20.25,31.42857143,13.98327241,3.225890155,5.915408792,1.351205707,1.854915861,52.5,1.65
195,1,FL23,36,33,66.33333333,13.125,24.90243902,13.79054023,2.980382396,6.01,1.394878466,1.987120571,51.25,1.27625
195,2,FL23,36,32,66.66666667,12.75,29.76190476,12.85224921,3.111701746,5.834392559,1.385043856,1.958710688,36.75,1.09375
196,1,GH22,49,40,63,20.75,42.91925466,15.8509845,3.619354593,5.894553872,1.250016371,1.634675934,40.25,1.7275
196,2,GH22,49,44,66,21.75,41.73184358,15.5165283,3.579565783,5.975103477,1.27704128,1.677429325,44.75,1.8675
196,3,GH22,51,48,69,19.25,45.56097561,16.96257311,3.658425303,6.252277773,1.281120178,1.718480865,51.25,2.335
196,1,FL22,42,28,,,,,,,,,,
196,2,FL22,42,25,,,,,,,,,,
196,1,GH23,43,33,77,20,27.64925373,13.47919558,2.937539292,6.31497787,1.462270065,2.169312875,67,1.8525
196,2,GH23,44,30,74,16.5,34.22857143,14.10707793,3.098057428,6.187165867,1.385632565,2.013811369,43.75,1.4975
196,1,FL23,41,37,78,16.25,27.96791444,13.44343913,3.045680813,5.95,1.382640943,1.981648695,46.75,1.3075
196,2,FL23,43,37,73.33333333,15.625,28.73655914,13.38640456,3.092194828,5.976762399,1.407188277,1.998070176,46.5,1.33625
197,1,GH22,40,39,63,13,41.94444444,15.61939157,3.536796065,5.928113539,1.259745787,1.680083677,27,1.1325
197,2,GH22,42,54,69,15,54.17475728,19.0165087,3.952398102,6.474693919,1.247271004,1.644788084,25.75,1.395
197,3,GH22,45,49,75,15.5,55.4109589,19.23900743,3.975528163,6.455595882,1.24122977,1.628133843,36.5,2.0225
197,1,FL22,35,26,,,,,,,,,,
197,2,FL22,36,22,,,,,,,,,,
197,1,GH23,36,37,77,15.5,45.24064171,16.98845128,3.692137264,6.169694957,1.282135904,1.69345894,46.75,2.115
197,2,GH23,36,43,79,13.5,49.74789916,17.84731127,3.699615581,6.413240267,1.295399185,1.756592972,29.75,1.48
197,1,FL23,36,31,77,14.125,31.6519174,13.72342769,3.294092841,5.70,1.295435335,1.749386815,42.375,1.34125
197,2,FL23,38,32,77.33333333,14.25,31.42061281,13.75742664,3.281103134,5.7356606,1.313972546,1.785462913,44.875,1.41
